step,entropy_loss,policy_loss,value_loss
614,2.16065001487732,-0.0012848151226838,0.7948256373405457
622,2.1359592278798423,-0.0016079232096672,0.8281023343404134
631,2.1418049176534018,-0.0019691796352465,0.8628402352333069
639,2.1410609245300294,-0.0030220533410708,0.7129268089930216
647,2.1457450071970623,-0.0006442219018936,0.6623026609420777
654,2.1529088656107587,-0.0005856536328792,0.827423357963562
661,2.142934004465739,-0.0025989100337028,0.7471062103907268
669,2.1225542545318605,-0.0017610557377338,0.8614574313163758
676,2.131624635060628,-0.0028870891313999,0.8048259615898132
684,2.122918224334717,-0.0022056403259436,0.6502065340677897
692,2.125556310017904,-0.0021859254688024,0.7134299556414286
699,2.133573246002197,-0.0010545613865057,0.5540258208910624
707,2.145724630355835,-0.0009127012143532,0.6853502790133158
714,2.1250847975413003,-0.0024773123363653,0.9810625195503236
722,2.1383007367451987,-0.0009888673822085,0.8411986430486044
729,2.1300896644592284,-0.0009328685700893,0.9189594586690268
737,2.146322615941365,-0.0020861133933067,0.7536454041798909
743,2.1370211124420164,-0.0024202207724253,0.6491424322128296
751,2.1259764353434245,-0.0016753936807314,0.789620041847229
758,2.1229910532633465,-0.002468703687191,0.8565725048383077
766,2.1248680273691813,-0.0020590603351593,0.775822647412618
774,2.1266554514567058,-0.0013626620173454,1.0670880476633708
781,2.1372766494750977,-0.0034129440784454,0.7916539549827576
788,2.139703257878621,-0.0007108724365631,1.2779582579930624
795,2.139375575383504,-0.0031078139940897,0.8381055355072021
802,2.119804334640503,-0.002248333270351,0.8780407667160034
810,2.1342833836873374,-0.0020309002449115,0.691052774588267
817,2.1358529567718505,-0.0008602585643529,0.8785649696985881
825,2.137915579477946,-0.0021786050250132,0.7631235599517823
832,2.138849623998006,-0.0033915648857752,0.706071960926056
839,2.124148797988892,-0.0030044934401909,0.7083920995394389
848,2.121540816624959,-0.0022847665473818,0.6318918188412984
855,2.144613806406657,-0.0020129483193159,0.9782812396685282
863,2.13404172261556,-0.0033982533340652,0.6645575205485026
870,2.1446630636850994,-0.0007473678638537,1.3083217064539592
876,2.130427408218384,-0.0029919184744358,0.8502496719360352
883,2.1302491823832197,-0.0021353717893362,0.9179103136062622
890,2.117372767130534,-0.0020817483464876,0.5328299204508463
897,2.1223148981730144,-0.0008446979025999,1.0228452761967977
905,2.1058568636576336,-0.0023572299629449,0.70006818373998
912,2.128376277287801,-0.0027433158208926,0.7964891870816548
921,2.127457364400228,-0.002353569616874,0.5208829899628957
928,2.1127290884653727,0.0013191705259184,0.8172871033350627
935,2.1269604841868084,-0.0016432126363118,0.9860565463701884
942,2.122201220194498,-0.0027318635955452,0.7990346312522888
950,2.118480841318766,-0.0017398824294408,0.568964954217275
956,2.1092673619588216,-0.001771671573321,0.8645623842875163
963,2.121563466389974,-0.0027213396504521,0.8045118490854899
971,2.1080071290334064,-0.0037042135993639,0.6736166556676229
979,2.1013638655344646,-0.0034545142203569,0.7448947985967
985,2.089428265889486,-0.0036674107735355,0.5756648520628611
993,2.1027957757314044,-0.0003681945304075,0.8918052713076273
999,2.101447661717733,-0.0032702326774597,0.8077293992042541
1006,2.1093212604522704,-0.0031253752609093,0.711645237604777
1012,2.1118162155151365,-0.002063088491559,0.9042932470639546
1019,2.114914687474569,-0.0029547752812504,0.6228947480519612
1026,2.0678877512613933,-0.0041257262229919,0.6403993686040242
1033,2.087192964553833,-0.0016651419301827,0.4925732354323069
1040,2.09167644182841,-0.0019367381930351,0.8839855154355367
1047,2.10398310025533,-0.002753318225344,0.794328506787618
1053,2.1148046493530277,-0.0016114906718333,0.8283558289210001
1060,2.1109410444895427,-0.0017031060531735,0.8358168085416158
1068,2.1148269812266034,-0.0024841624001661,0.6860651135444641
1075,2.107887617746989,-0.0027072479327519,0.636398712793986
1082,2.113126500447591,-0.0019529235859711,0.6574931780497233
1090,2.088872798283895,-0.0044214973847071,0.6606480240821838
1096,2.068258015314738,-0.001068036040912,0.914624547958374
1104,2.0833941300710044,-0.0025240153074264,0.6472561637560527
1110,2.0986324151357016,-0.0002881281077861,1.192014729976654
1116,2.0712273120880127,-0.0032943253094951,0.7781531771024068
1123,2.1012034098307293,-0.0030070824548602,0.7469467679659526
1131,2.117559385299683,-0.0013455773393313,1.0403218825658165
1137,2.088168223698934,-0.0029874748860796,0.8577908674875895
1145,2.11434588432312,-0.0009779341518878,0.7163740992546082
1152,2.1076602141062417,-0.0009738718469937,0.7375775535901388
1159,2.0980003039042154,-0.0031733476246396,0.5639066378275553
1166,2.083186133702596,-0.0023733196159203,0.6026000142097473
1172,2.0668808778127032,-0.0013837731132904,0.6659049550692241
1178,2.076442813873291,-0.0033265992378195,0.6596819599469502
1185,2.087299648920695,-0.0037418410181999,0.697507933775584
1191,2.063351631164551,-0.0020706869661808,0.8793497244517009
1197,2.0722850640614827,-0.0018106654286384,0.735784920056661
1205,2.059069601694743,-0.0017396125942468,0.5215030451615651
1211,2.08742561340332,-0.0004822570520142,0.948633635044098
1218,2.0834603627522785,-0.0020383762816588,0.535405425230662
1226,2.088270155588786,-0.0015808690649767,0.5770071903864543
1233,2.095256773630778,-0.0016253635287284,0.8051114877065023
1240,2.0977733929951987,-0.0020742644866307,0.6129512985547384
1247,2.089374860127767,-0.0017872481917341,0.6104268193244934
1254,2.075123500823975,-0.0021597305933634,0.6247847398122152
1261,2.08359169960022,-0.0019383269672592,0.5744531353314718
1268,2.088698387145996,-0.0020138844847679,0.922861889998118
1274,2.0823183695475262,-0.0036593837663531,0.7491320371627808
1281,2.0926358540852865,-0.0036740851898988,0.7652896801630656
1288,2.0890146096547446,-0.0020130553593238,0.4915514886379242
1295,2.0745217482248943,-0.0012371852993965,0.9217405676841736
1302,2.0771966298421223,-0.0016564846038818,0.5950089534123738
1311,2.0880255540212,-0.0033928874880075,0.9332834641138712
1318,2.084043343861898,-0.0016365766525268,0.7151997605959575
1325,2.068493382136027,-0.001737442612648,0.8222410678863525
1332,2.056028779347737,-0.0013965865286688,0.4906442979971567
1338,2.0693193912506103,-0.00140821163853,0.955955688158671
1344,2.0896814982096354,-0.0031047570208708,0.5406414985656738
1350,2.02960950533549,-0.0024237218002478,0.5173147996266683
1357,2.0752827485402423,-0.0013933302213748,0.6770557681719462
1364,2.083192221323649,-0.0035449173611899,0.5935624798138937
1372,2.068394915262858,-0.001976576152568,0.5620750486850739
1378,2.0593858559926352,-0.001725015292565,0.6900513211886088
1386,2.0488744258880613,-0.0039461323370536,0.6613452315330506
1391,2.0377546151479087,-0.0023092814410726,0.7149150093396505
1398,2.048829237620036,-0.0038993949691454,0.6389297008514404
1404,2.0151839733123778,-0.0023151059945424,0.575980563958486
1412,2.058870855967204,-0.0027454306061069,0.6634500185648601
1418,2.085127623875936,-0.0020596861839294,0.5596062620480855
1425,2.0465005079905194,-0.0013988168289264,0.5610759774843852
1432,2.052699327468872,-0.0013253372783462,0.4867902179559072
1439,2.048717451095581,-0.0022059192260106,0.4733464062213898
1445,2.0843165556589764,-0.0022023934870958,0.6094190359115601
1451,2.052975638707479,-0.0014981231341759,0.732218058904012
1459,2.0847026348114013,-0.0038573395150403,0.6685744285583496
1466,2.034470176696777,-0.0042156341175238,0.7271216034889221
1472,2.0684095859527587,-0.0036457708726326,0.7892953952153524
1478,2.022360928853353,-0.0017634876072406,0.6172588706016541
1486,2.0569711844126384,-0.0020221278071403,0.9350509683291116
1493,2.0517437934875487,-0.0014670179535945,0.7516707142194112
1499,2.0527650038401286,-0.0027134891599416,0.8723774433135987
1505,2.035466941197713,-0.0030829178790251,0.5836550315221151
1512,2.0248027483622235,-0.0025169384976228,0.5610663493474325
1517,1.9860722780227664,-0.0022164778163035,0.5284449259440104
1524,2.0398635705312094,-0.0023082127173741,0.4783871988455454
1530,2.0117175579071045,-0.0014329333479205,0.7606845458348592
1538,2.040232960383097,-0.0025677091131607,0.7746341427167257
1545,2.046749146779378,-0.0027034778147935,0.8276426116625468
1551,2.007284164428711,-0.0015233213702837,0.5189335723718007
1558,2.070369021097819,-0.0014128175874551,0.8321858684221903
1565,2.0424378395080565,-0.0039573008194565,0.6828253984451294
1571,2.042706203460693,-0.0024697092051307,0.8450909773508708
1577,2.0115672747294107,-0.0016288364926973,0.5018671373526256
1583,2.044321552912394,-0.0029471971094608,0.4181198120117187
1589,2.043649355570475,0.0029225694636503,0.4618381857872009
1596,2.060318311055501,-0.0004872217774391,0.8314923644065857
1603,2.060037628809611,-0.0030753567814826,0.6249468525250753
1610,2.088184769948324,-0.0010090388357639,1.122607453664144
1616,2.0936385790507,-0.001459443445007,0.6889042377471923
1623,2.037095848719279,-0.0023529646297295,0.7265742818514506
1628,2.032678413391113,-0.0034971008698145,0.7402422189712524
1635,2.06488839785258,-0.0010516084730625,0.36726367076238
1641,2.036324167251587,-0.0018824706474939,0.6365741054217021
1647,2.015039300918579,-0.0030263324578603,0.5396387000878652
1654,2.060796117782593,-0.0025797179589668,0.4086651722590128
1660,2.0626333554585776,-0.0013287398343284,0.6479193449020386
1666,2.038961696624756,-0.0036906202634175,0.6461890975634257
1673,2.042894490559896,-0.0049198937912782,0.3886943121751149
1681,2.04858390490214,-0.0017646972710887,0.7506783366203308
1687,2.045743290583293,-0.0046112358880539,0.4312587638696035
1693,2.057304922739665,-0.0027846464266379,0.7115240812301635
1699,2.053163941701253,-0.0013741543206075,0.8752409021059672
1706,2.070605452855428,-0.0040225647389888,0.8388733029365539
1712,2.0540589491526284,-0.0011778788020213,0.6344583471616109
1719,2.015008799235026,-0.0008603786428769,0.6162497361501058
1725,2.006278395652771,-0.0009489403727153,0.4279088973999023
1732,2.0348872343699136,-0.002689091861248,0.5290536721547444
1738,2.0417959531148275,-0.0021996865669886,0.357123198111852
1744,2.006964675585429,-0.0011298790884514,0.6614746769269307
1751,2.034524710973104,-0.0034333425263563,0.5273576895395915
1757,2.0736076831817627,-0.0027299595375855,0.5257803122202556
1765,2.0444793701171875,0.0020064423481623,0.6269538442293803
1772,2.0505370140075683,0.0148400812409818,0.8977975964546203
1780,2.030059544245402,-0.0025964724520842,0.7248599529266357
1787,2.011909262339274,-0.0022027156005303,0.5128997286160787
1794,2.035323143005371,-0.0026584789156913,0.5512152294317881
1800,2.0522972106933595,-0.0013295993208885,0.7181414643923442
1807,2.034802214304606,-0.001417438685894,0.6068232417106628
1814,2.068803151448568,-0.0021850294123093,0.7853737195332845
1821,2.061077721913656,-0.0023076606293519,0.701645028591156
1828,2.078763246536255,-0.003473771115144,0.7847227573394775
1836,2.0457750956217446,-0.001921879996856,0.4176758646965027
1842,2.077495304743449,-0.0026296710595488,0.7183769623438517
1850,2.087357234954834,-0.0021972476194302,0.8160502632459005
1856,2.0294387022654217,-0.0019020240133007,0.5323707024256389
1863,2.024149227142334,-0.00178016833961,0.5245334267616272
1869,2.0645813783009848,-0.0019721609229842,0.7441046873728434
1875,2.036025826136272,-0.0026472030828396,0.445465757449468
1882,2.0454014778137206,-0.0003764664133389,0.669372844696045
1890,2.062968460718791,-0.0027341882543017,0.6001001795132955
1898,2.042162307103475,-0.0022266512115796,0.8709574341773987
1906,2.0812228361765546,-0.0008403999110062,0.5560922741889953
1911,2.071867720286052,-0.0016101305683453,0.8889559189478556
1918,2.042318312327067,-0.0027618374675512,0.7924439589182536
1925,2.018523359298706,-0.0037383002539475,0.3596900780995687
1932,2.013745911916097,-0.0032553661614656,0.4445541361967722
1939,2.0173848152160643,-0.0019549498955408,0.5220599293708801
1946,2.041588131586711,-0.0025312677025794,0.6790366888046264
1953,1.9894468228022255,-0.0021954744433363,0.4877269486586252
1959,2.018038590749105,-0.0015850544907152,0.8900574127833049
1966,2.0257670879364014,-0.0011488777895768,0.5924011786778768
1972,1.9972878138224284,-0.001666207332164,0.3191446701685587
1979,2.037775484720866,-0.0021248493343591,0.5629473765691121
1986,2.027912203470866,-0.0010842133313417,0.7796534856160482
1992,2.0698058287302654,-0.0028319803376992,0.6400772333145142
2000,2.064338223139445,-0.0020413216203451,0.3970458030700683
2007,2.050310977300008,-0.0022149580220381,0.2964557588100433
2013,2.047283903757731,-0.0025911473979552,0.3705560227235158
2020,2.033488686879476,-0.0027639482170343,0.4259816924730936
2027,2.053905200958252,-0.0034323655068874,0.4231058855851491
2033,2.0713887214660645,-0.0033555666605631,0.5492809812227885
2041,2.048155864079793,-0.0020447649061679,0.6123563766479492
2047,2.031776189804077,-0.0035631927972038,0.719847047328949
2053,2.0732943058013915,-0.003612891336282,0.7143616477648417
2060,2.035181013743083,-0.0022132270038127,0.693817142645518
2066,2.034129492441813,-0.0033149730414152,0.6562760392824809
2073,1.999123692512512,-0.0024581832190354,0.7480107069015502
2080,2.0109829743703207,-0.0025303600976864,0.5859701474507649
2087,2.0216569105784097,-0.0027751765213906,0.4481352150440216
2093,1.9774983485539757,-0.002211657911539,0.5279750903447469
2100,2.025336360931397,-0.0046227519710858,0.5204193969567616
2106,2.0001962582270303,-0.0036804516489307,0.5050182382265727
2112,1.988767409324646,-0.0015257963910698,0.5986345132191976
2118,2.0316280841827394,-0.0016217593103647,0.2978461603323618
2125,2.009360281626384,-0.0027276176648835,0.6585585832595825
2132,2.0105014006296797,-0.0033586549262205,0.4500517547130584
2139,1.9735710144042968,-0.0015996830537915,0.6917901794115703
2145,1.984333078066508,-0.0030318680840233,0.3777217328548431
2151,1.999718896547953,-0.000667127345999,0.499975311756134
2157,1.9752208948135377,-0.0032321725040674,0.3651554584503174
2164,1.997623896598816,-0.0010106816887855,0.643014399210612
2171,1.9918349027633664,-0.0037916630506515,0.436321622133255
2178,1.9867814779281616,-0.0024890643854935,0.4085010151068369
2184,1.9964781602223716,-0.0031988079349199,0.4703750868638356
2190,2.030735301971436,-0.001567115013798,0.9495769023895264
2196,2.014775466918945,-0.0030594429001212,0.6771155436833699
2203,2.0393923918406167,-0.0041595261543989,0.4000607589880625
2209,2.0299364566802978,-0.0038043116529782,0.4634866158167521
2215,1.9939133644104003,-0.0025867362817128,0.2958576023578644
2222,2.018233569463094,-0.0034171173659463,0.7647079626719157
2229,2.063038380940755,-0.0032493976255257,0.4011706153551737
2236,1.9645893891652424,-0.0026975240558385,0.3606830755869547
2243,2.0248469511667886,-0.0020151294146974,0.4716751873493194
2249,2.0098342736562094,-0.0023089466616511,0.7074623783429463
2255,2.026483980814616,-0.0039729427546262,0.605441951751709
2261,2.003549400965373,-0.0015538009504477,0.7079594016075135
2268,1.983657916386922,-0.0029651928072174,0.4118651290734609
2274,2.0357291380564373,-0.0030860700954993,0.5807093381881714
2282,2.0499141375223795,-0.0027369789779186,0.4735218544801076
2288,2.001846567789713,-0.002982107301553,0.5126793960730235
2296,1.992884341875712,-0.0030427747716506,0.6373581488927206
2303,1.97385900815328,-0.0030220221728086,0.47241779367129
2309,2.031190824508667,-0.0019704967737197,0.6060948650042216
2316,2.0185180346171063,-0.0032662205398082,0.3915080944697062
2323,1.9593730449676516,-0.0029197604085008,0.2944210390249888
2329,1.971976137161255,-0.0031361574927965,0.4698435445626577
2335,1.9745290358861287,-0.0016582551101843,0.5816634774208069
2342,1.9376442909240723,-0.0030444127507507,0.4317122062047323
2350,1.9757747332255045,-0.0005809898177782,0.7894761164983114
2355,1.9657756328582765,-0.0011041805148124,0.4961987753709157
2361,1.956662114461263,-0.0030614079907536,0.4254275580247243
2367,1.9875378767649328,-3.74016662438e-05,0.3151647488276163
2373,1.9895235220591228,-0.0030670206993818,0.6906302452087403
2380,1.98732434908549,-0.0039106933400034,0.5180029590924581
2387,1.9951219081878664,-0.0029989141970872,0.593868633111318
2395,1.93583238919576,-0.00300921301047,0.5248835504055023
2401,2.00809432665507,-0.003223759929339,0.5028405050436656
2408,2.003787120183309,-0.0040192674845457,0.5910757899284362
2415,1.9471983512242637,-0.0021380975842475,0.6026130676269531
2422,1.9953713178634644,-0.0020036488771438,0.6110814690589905
2428,1.9118001858393352,-0.0019931635508934,0.4779464364051818
2436,2.031043211619059,-0.002653282880783,0.7750988324483236
2442,1.977830910682678,-0.0028167883555094,0.4570739150047302
2449,1.9747963428497315,-0.0015332210808992,0.8021607875823975
2456,1.9638514439264931,-0.0021029102926452,0.6837225516637166
2462,1.9376579761505128,-0.0028488365312417,0.5793928901354471
2469,1.933329518636068,-0.001279450704654,0.5606266220410665
2477,1.9965216080347696,-0.0028771340847015,0.7063860098520914
2484,1.9963013172149655,-0.0036483739813168,0.7167672872543335
2490,1.9325443267822269,-0.0029498875141143,0.4566822191079457
2496,1.9282602628072103,-0.0023881169656912,0.4748896718025207
2503,2.022772725423177,-0.0027361535777648,0.6676793416341146
2511,1.9780332565307617,-0.0019992808500925,0.580717658996582
2517,1.9212336619695027,-0.0016432636727889,0.4711995681126912
2523,2.015106646219889,-0.0024586126208305,0.7196639498074849
2529,2.047116486231486,-0.0039545536041259,0.7221550623575846
2536,2.0051584402720133,-0.0020908661807576,0.7641917785008748
2543,2.033599281311035,-0.0025959461927413,0.5786220113436381
2549,1.957283902168274,-0.0014383773008982,0.8530145327250163
2556,2.0100587685902918,-0.0027125041000545,0.6950504620869954
2563,1.9488279819488523,-0.0029361903667449,0.5174845159053802
2570,1.9814589341481528,-0.0028075621773799,0.3556636750698089
2577,2.017564996083577,-0.0022993708650271,0.5216971556345622
2584,2.028266302744548,-0.0018330457309881,0.7771939118703206
2591,2.047329616546631,-0.0026209836204846,0.6137964804967244
2598,1.974847666422526,-0.0032030344009399,0.4303802847862243
2605,2.030602788925171,-0.0026359513401985,0.655285652478536
2612,1.986252252260844,-0.0031578350191315,0.6160516063372294
2618,1.984553901354472,-0.001793760061264,0.698932417233785
2624,2.0457789103190103,-0.0027275095383326,0.5168419579664866
2632,2.094302495320638,0.00071369210879,0.5959812839825948
2638,2.034058793385824,-0.0015982531631986,0.528869499762853
2645,1.997723364830017,-0.0029756990571816,0.4013583719730377
2652,2.0182074069976808,-0.0015090728799502,0.5588406523068746
2659,2.042877070109049,-0.0007078214238087,1.0700114727020265
2666,1.9983370463053385,-0.0040809364368518,0.554492183526357
2673,2.075067090988159,-0.007718160500129,0.5716027577718099
2680,2.04205428759257,-0.0049286839862664,0.3910342196623484
2686,1.9996723333994548,0.0003555813183387,0.5195485472679138
2694,2.0009544769922893,-0.0021624812235434,0.5679233153661092
2702,2.012040440241496,-0.0044870402663946,0.4715184231599172
2708,1.9885363658269248,-0.0027302244057257,0.5508109370867411
2715,2.003812082608541,-0.0044410654654105,0.3857330898443857
2721,1.9717310349146524,-0.0026023392875989,0.4460054576396942
2729,2.028192122777303,-0.0039252586662769,0.3262731651465098
2737,2.005239184697469,-0.0010462773342927,0.6762967228889465
2744,1.973580034573873,-0.0031474940478801,0.680883006254832
2750,2.023498312632243,-0.0017376432816187,0.3691800117492675
2758,2.0049994627634686,-0.0008214549471934,0.6412628372510274
2764,1.9834505001703897,-0.0015738126511375,0.6179214596748352
2770,2.025964164733886,-0.00358170705537,0.3509581724802653
2777,1.992741799354553,-0.00237757563591,0.5248620490233104
2783,1.9801377693812048,-0.0034907415509223,0.5933435519536336
2790,2.018956565856933,-0.0028617406884829,0.5886215051015218
2796,2.03689087231954,-0.004057744393746,0.4761286735534668
2803,1.9575950702031453,-0.0022359743714332,0.5114344378312429
2809,2.01367236773173,-0.0013357279201348,1.0944988489151002
2816,2.009501441319784,-0.0025103859603405,0.6688203136126201
2823,1.9999584277470908,-0.0038256098826726,0.7652860283851624
2829,1.956970691680908,-0.0031328868120908,0.4999332984288533
2836,1.9469534079233808,-0.0054037684264282,0.3404890318711598
2844,1.9241521596908568,-0.0013932364682356,0.5967116514841716
2851,1.9746074040730797,-0.0025607428823908,0.5736705183982849
2859,2.021644830703736,-0.0023389463623364,0.4441543976465861
2865,1.973225696881612,-0.0019683694466948,0.4689460039138794
2872,1.9464419921239215,-0.0031348391125599,0.4425372064113617
2880,1.8822533289591472,-0.0034008115530014,0.5483782807985942
2887,1.953444496790568,-0.0020909438530604,0.4438484410444895
2894,1.9776075839996337,-0.0014801956713199,0.5868049542109172
2901,1.9123892863591512,-0.0015770190705855,0.5786994298299154
2908,1.9300216992696129,-0.0014819088081518,0.3744875133037567
2915,1.955158034960429,-0.0018775454411904,0.5163824359575907
2921,1.9297286987304687,-0.0027667171011368,0.5841649333635967
2928,1.943650245666504,-0.0008912342290083,0.5265825609366099
2935,1.943375849723816,-0.0024186337677141,0.4371138075987498
2942,2.0144261995951336,-0.0035442484542727,0.5998055736223856
2949,1.961305061976115,-0.0030236812929312,0.4021931409835815
2955,1.975627326965332,-0.0009619436459615,0.5060687005519867
2962,1.992479983965556,-0.0031648640831311,0.7147448499997456
2968,2.01599702835083,-0.0040248808761437,0.6510207176208496
2975,1.9472217003504435,-0.0036785098413626,0.5404955844084421
2982,2.00973113377889,-0.003906133895119,0.5008553504943848
2989,1.9231752634048465,-0.0018205508589744,0.5344667394955953
2995,1.9976526816686,-0.0030946607391039,0.680232306321462
3001,1.9560597817103067,-0.0016326415042082,0.6566374619801839
3010,2.005045302708944,-0.0034520242984096,0.535306203365326
3016,1.945390065511068,-0.0002272009849548,0.5037050426006318
3022,1.9994678417841596,-0.0025007349438965,0.3178871115048726
3029,1.9678513447443644,-0.0027210824502011,0.3175220628579457
3036,1.978089173634847,-0.0007273333147168,0.3764935513337453
3043,1.992090876897176,-0.0036227453189591,0.2921109437942505
3050,1.9368902524312337,-0.0038500659167766,0.553977390130361
3057,1.914854073524475,-0.0027101247260967,0.3107275704542795
3064,1.9644436438878377,-0.0047189491490523,0.3617141127586364
3072,1.9258896748224892,-0.0033850500360131,0.3769175271193186
3078,1.9987157662709556,-0.0023538194596767,0.5841669996579488
3084,1.918418049812317,-0.0023321982007473,0.4249665160973866
3090,1.963407039642334,-0.0027587036291758,0.3392508784929911
3096,1.9504416386286416,0.0006925498445828,0.7063121398289999
3103,1.9646579424540205,-0.0037413187325,0.5259757955869039
3109,1.971975580851237,-0.0040581631163756,0.1759083012739817
3116,1.932222811381022,-0.0015737206985553,0.6658467570940654
3122,1.8944424708684289,-0.0014857860282063,0.4477753361066182
3128,1.9513582070668536,-0.0045728329569101,0.5288176973660786
3135,1.9915850162506104,-0.0048901324470837,0.4302650610605875
3142,1.9194649696350097,-0.0042813602214058,0.5953126907348633
3149,1.8594516356786093,-0.0029045049101114,0.4619923750559488
3156,1.9674713770548504,-0.0032485157251358,0.3564395725727081
3162,1.9030627806981404,-0.0018297288566827,0.4275363902250925
3169,1.996205457051595,-0.0021764130642016,0.5562598228454589
3175,1.8887895027796424,-0.001286323244373,0.805377745628357
3182,1.9066388050715128,-0.0026079583913087,0.5602368732293447
3189,1.8985421975453696,-0.0030380325391888,0.5689114848772685
3197,1.902670423189799,-0.0019136694570382,0.6694375514984131
3204,2.0029839277267456,-0.0040716104830304,0.5035240173339843
3210,1.8976337671279908,-0.001672084753712,0.5182790736357371
3216,1.8729598601659136,-0.0018961062033971,0.8333311716715495
3223,1.8377350489298503,-0.0029287662046651,0.6550285895665486
3231,1.952774198849996,-0.0052342480669418,0.5317067046960194
3238,1.8471659580866493,-0.0039047131314873,0.3557744661966959
3245,1.9849172671635944,-0.0004207077125708,0.4609367191791534
3251,2.02198486328125,-0.0033155576636393,0.4777578055858612
