total_loss,reward_loss,value_loss,policy_loss
0.5106418132781982,0.084241859614849,0.0220071710646152,0.3657341003417969
0.2463491410017013,0.0922447890043258,0.0131120719015598,0.181385800242424
0.4649100303649902,0.1542518883943557,0.010602711699903,0.6239943504333496
0.3940812945365906,0.2553248405456543,0.0289473608136177,0.5224167108535767
0.5277489423751831,0.2520080208778381,0.011054752394557,0.5156924724578857
0.3803057074546814,0.1631433218717575,0.0185850523412227,0.7151309251785278
0.1264557987451553,0.229575827717781,0.0125306975096464,0.5983695983886719
0.3507150411605835,0.2396167665719986,0.0073734540492296,0.604728639125824
0.5170711278915405,0.2364199459552765,0.0116315204650163,0.5239905118942261
0.4161781668663025,0.2659157514572143,0.0037254618946462,0.8912110328674316
0.6823335886001587,0.1089754253625869,0.0046296054497361,0.2924829721450805
1.0529929399490356,0.3197068572044372,0.0092589249834418,0.6284224987030029
0.3821451365947723,0.2228882312774658,0.0055604297667741,0.3782420754432678
0.2091884911060333,0.1363345831632614,0.0066862301900982,0.2532883882522583
0.8714703321456909,0.1454693526029586,0.0082545783370733,0.6298439502716064
0.1327163875102996,0.3555989265441894,0.0193285755813121,0.6666665077209473
0.1605182588100433,0.0954236313700676,0.0057528428733348,0.4203828573226928
0.707058310508728,0.0705592632293701,0.0082194432616233,0.2902837097644806
0.5253094434738159,0.0607225522398948,0.0015935286646708,0.1659267842769622
0.4132649898529053,0.0640153065323829,0.0137660531327128,0.240156203508377
0.3033189177513122,0.3295263051986694,0.0196532160043716,0.7679016590118408
1.3091576099395752,0.0937387347221374,0.0218233782798051,0.191730111837387
0.1796072572469711,0.1107848733663559,0.0169288571923971,0.1807738542556762
0.4894852042198181,0.0994211956858635,0.0266094915568828,0.501889705657959
0.8381208181381226,0.4949583113193512,0.0054291300475597,0.158662736415863
0.8583654761314392,0.1532970815896988,0.0530559793114662,0.0649610012769699
0.7003875970840454,0.2424134314060211,0.0309972967952489,0.2008867710828781
0.5976970791816711,0.2558834552764892,0.0085459295660257,0.3649106621742248
0.6049327254295349,0.1013737693428993,0.0441656485199928,0.0369170755147933
0.4385514557361603,0.2044681012630462,0.0238451324403285,0.1031553000211715
0.6099772453308105,0.3170650899410248,0.0213720947504043,0.6414451003074646
0.2534415125846863,0.2191014885902404,0.0291152037680149,0.0826871842145919
1.144984483718872,0.232680857181549,0.0178006291389465,0.2801978886127472
0.2041586935520172,0.1708736419677734,0.0156575608998537,0.4961903989315033
0.2601397037506103,0.1968937218189239,0.0239897314459085,0.2176864147186279
1.5778898000717163,0.0623999461531639,0.0121376132592558,0.3568590879440307
0.1908681988716125,0.0710021629929542,0.0126151805743575,0.0662858411669731
1.127699613571167,0.3129004836082458,0.0070582143962383,0.2244916260242462
0.4355642795562744,0.1332169771194458,0.0016229774337261,0.4324408769607544
0.3447543382644653,0.31510129570961,0.0261699967086315,0.1008832454681396
0.673760175704956,0.0842228010296821,0.0114946570247411,0.2671400308609009
0.386338472366333,0.2564790248870849,0.0115440906956791,0.2970674037933349
0.3423492908477783,0.2469265311956405,0.0218960307538509,0.3353613913059234
0.7858167886734009,0.1156876906752586,0.0093486486002802,0.2310401499271392
0.5395196080207825,0.0390475653111934,0.0113659109920263,0.1107343286275863
0.2589505910873413,0.2352338135242462,0.0332615226507186,0.0343884415924549
0.5739328861236572,0.2472844123840332,0.0294991005212068,0.1502638757228851
0.2897378504276275,0.3138036727905273,0.0056328172795474,0.1908977180719375
0.3298146724700928,0.3291789293289184,0.0066934609785676,0.1841225922107696
0.838101863861084,0.4287084639072418,0.0022004300262778,0.1183799654245376
0.3168809413909912,0.1392249464988708,0.0023107328452169,0.1688409894704818
0.2497949600219726,0.3130825161933899,0.004400173202157,0.3022644519805908
0.3886739015579223,0.3760930895805359,0.0055470415391027,0.0798026546835899
0.1317092925310135,0.030606772750616,0.0073997280560433,0.1505284011363983
0.3984228372573852,0.3874008953571319,0.0022737109102308,0.2897268533706665
0.1003167182207107,0.0586158223450183,0.0036408540327101,0.0654688626527786
0.2687997817993164,0.1524266749620437,0.0059872902929782,0.1870618164539337
0.396635353565216,0.2789468169212341,0.0080312872305512,0.1220057308673858
0.4787262380123138,0.0422897636890411,0.003531415015459,0.1671882420778274
0.2351549714803695,0.3122934401035309,0.0045936438255012,0.1240139082074165
0.9660720825195312,0.0635594278573989,0.0023327481467276,0.0949418395757675
0.4669626951217651,0.1210450306534767,0.0118293277919292,0.4319798052310943
0.1777769029140472,0.3729311525821686,0.0028922993224114,0.4345410466194153
0.6734893918037415,0.154002696275711,0.0021931361407041,0.2726517915725708
0.6782220602035522,0.2439567446708679,0.0022247643209993,0.3804076015949249
0.5955632328987122,0.1595882475376129,0.0029058484360575,0.1345485150814056
0.6439480781555176,0.0392163544893264,0.0024067577905952,0.2849699258804321
1.1391648054122925,0.1153692007064819,0.0052565764635801,0.1615215837955474
0.2965607643127441,0.0943972617387771,0.0132109615951776,0.0486932396888732
0.0519705340266227,0.1769266724586486,0.0105597283691167,0.3375411927700043
0.5541375279426575,0.1919345110654831,0.0044779884628951,0.2029166519641876
0.1361097693443298,0.0517787635326385,0.0041275615803897,0.1450677067041397
0.3177986145019531,0.0964266434311866,0.0025400212034583,0.1673424839973449
0.1834409236907959,0.1313166916370391,0.0121774272993206,0.2051157355308532
0.5509299039840698,0.1844459474086761,0.0080869793891906,0.1985176503658294
0.8044722080230713,0.3126425743103027,0.0054656476713716,0.4201083779335022
0.5808589458465576,0.144468605518341,0.0028684339486062,0.2882011532783508
0.2329290807247162,0.2551787197589874,0.0038935667835175,0.2914842665195465
0.1898226886987686,0.0957318693399429,0.0035573923960328,0.0798250138759613
0.4524127840995788,0.056293249130249,0.004997537471354,0.3220508098602295
0.4160144329071045,0.1934037208557129,0.0069551216438412,0.1204452663660049
0.2539949119091034,0.1991027295589447,0.0151121206581592,0.2311449646949768
0.6853278279304504,0.2199836820363998,0.0087005505338311,0.2920781970024109
0.2567843496799469,0.2643014192581177,0.0025825635530054,0.2181577086448669
0.5015562772750854,0.094307541847229,0.00928196310997,0.1362097859382629
0.6522723436355591,0.0525248534977436,0.005171594209969,0.3439462184906006
0.2658511698246002,0.0810523927211761,0.0076420856639742,0.2007041871547699
0.7241798639297485,0.0680362582206726,0.0088976463302969,0.3266196846961975
0.3639546036720276,0.1473356783390045,0.0067704245448112,0.1302140951156616
0.4543240070343017,0.2188282907009124,0.0039265309460461,0.4000242948532104
0.2959087491035461,0.1085677146911621,0.0025215451605618,0.4688091874122619
0.2955134510993957,0.3517197668552398,0.0142784230411052,0.2625546455383301
0.3439004719257355,0.2500633597373962,0.0084973946213722,0.5042341947555542
0.2802337110042572,0.3864333033561706,0.0054770903661847,0.288754254579544
0.935538411140442,0.3122814297676086,0.0050366059876978,0.118767037987709
0.4769366085529327,0.1390984952449798,0.0082430187612771,0.2660978436470032
0.7346752882003784,0.1965256184339523,0.0221316572278738,0.1774807274341583
0.2585886120796203,0.2670783996582031,0.0079679321497678,0.3161323070526123
0.4803336858749389,0.4239609837532043,0.0029241170268505,0.1233215481042862
0.1580602079629898,0.1587798297405243,0.0072036674246191,0.2712019979953766
1.0767600536346436,0.250376284122467,0.0086320023983716,0.1701659709215164
0.5269415378570557,0.2630141973495483,0.0072785289958119,0.2636699080467224
0.3461920619010925,0.0378227345645427,0.0075915651395916,0.0625165924429893
0.1436193287372589,0.2416212856769561,0.0019812886603176,0.2232271432876587
0.1078036278486251,0.0749015212059021,0.0066724093630909,0.1245269179344177
0.2146009653806686,0.2484591603279113,0.0154533479362726,0.3576134443283081
0.4805890321731567,0.1626230478286743,0.0065808203071355,0.154979720711708
0.2071292698383331,0.2008704096078872,0.0075748842209577,0.5219762325286865
0.6464194655418396,0.2317040562629699,0.0104093737900257,0.3992087841033935
0.3540543615818023,0.1363081932067871,0.0056950645521283,0.1294598430395126
0.5388774871826172,0.1397960036993026,0.0051628020592033,0.3355658948421478
0.5334080457687378,0.042523868381977,0.002589217852801,0.3351534008979797
0.5188077092170715,0.1066057980060577,0.0032188007608056,0.3909207582473755
0.2137909531593322,0.0633924901485443,0.0039481297135353,0.1098697483539581
0.355441689491272,0.2171057164669037,0.0009714728803373,0.3234514594078064
0.5920054316520691,0.1242605000734329,0.0064453026279807,0.3898296952247619
0.2981202602386474,0.1627299785614013,0.0053544361144304,0.1421890556812286
0.1811468750238418,0.2308260798454284,0.0065619684755802,0.1959652751684188
0.0485016107559204,0.161311388015747,0.0097588533535599,0.3712908923625946
0.8087165355682373,0.0986764132976532,0.0079071000218391,0.4281171858310699
0.1671208441257476,0.0891427844762802,0.0045259096659719,0.336676150560379
0.261904776096344,0.1377177983522415,0.0044721905142068,0.2046723663806915
0.5630757212638855,0.1219389885663986,0.0022877543233335,0.2384987771511078
0.2448828816413879,0.1591908931732177,0.0253521632403135,0.2741913497447967
0.2219384908676147,0.2343630343675613,0.0085957311093807,0.1472877711057663
0.4762478768825531,0.2547155618667602,0.015958784148097,0.1076823472976684
0.1444999724626541,0.1213284581899643,0.0044554993510246,0.0315923318266868
0.2177174985408783,0.1358557343482971,0.0037628528662025,0.2677693367004394
0.1515902876853943,0.1438884139060974,0.011038064956665,0.1826425790786743
0.6298109292984009,0.1746470928192138,0.003255883231759,0.2482261657714843
0.7712630033493042,0.0911115258932113,0.0059161055833101,0.164997324347496
0.5948995351791382,0.2140154838562011,0.0050496775656938,0.310086727142334
0.3632316589355469,0.1278629004955291,0.0070529179647564,0.199674904346466
0.2910029888153076,0.1392708122730255,0.0037430187221616,0.2207329273223877
0.6226234436035156,0.0746738463640213,0.0020951270125806,0.0551191084086895
0.2012755870819091,0.1932228803634643,0.0042431759648025,0.2064925730228424
0.4508396983146667,0.0722937583923339,0.0082497727125883,0.1568555235862732
0.2393960803747177,0.110982522368431,0.0048506371676921,0.2447978556156158
0.4038163423538208,0.1703483462333679,0.0079921288415789,0.2044684737920761
0.5083227753639221,0.0927420482039451,0.0077781658619642,0.3645805716514587
0.249945729970932,0.1867882907390594,0.0014494350180029,0.2994662523269653
0.8561245203018188,0.1631282866001129,0.0099983904510736,0.2310898900032043
0.3849859833717346,0.090226300060749,0.0050460053607821,0.1901174336671829
0.2871108055114746,0.1494296193122863,0.0061166556552052,0.0232139080762863
0.0551251024007797,0.1843166649341583,0.0037709190510213,0.1869707405567169
0.620309591293335,0.0538598969578743,0.0086819231510162,0.045294877141714
0.2051243782043457,0.1676372438669204,0.0031512435525655,0.1912384331226349
0.4722610116004944,0.2389488071203231,0.0068853227421641,0.130910038948059
0.4291295707225799,0.1735534369945526,0.0082491682842373,0.0489407740533351
0.4913449287414551,0.1073913872241973,0.00884310901165,0.0394548028707504
0.5118024349212646,0.1798512637615203,0.0079154698178172,0.1633904427289962
0.3222978711128235,0.164969801902771,0.0085823833942413,0.2409545183181762
0.3282843828201294,0.1663323640823364,0.0013770731166005,0.0792269185185432
0.1047000288963317,0.1495207697153091,0.0044439118355512,0.1355688422918319
0.3008592128753662,0.1783932000398636,0.0057987468317151,0.1694235801696777
0.2437644302845001,0.0464712791144847,0.0054731974378228,0.0804881304502487
0.2769710719585418,0.2162749618291854,0.0050913617014884,0.246124655008316
0.3399732410907745,0.0734655261039733,0.0035596350207924,0.0659372955560684
0.4990802109241485,0.2779214382171631,0.0042900685220956,0.2755898833274841
0.462822824716568,0.0991202741861343,0.0017083291895687,0.1287648230791092
0.2978302836418152,0.2444115430116653,0.0047666537575423,0.1508813798427581
0.4449872672557831,0.201409250497818,0.0032004001550376,0.0905652940273284
0.2978152632713318,0.2394332885742187,0.0068557714112102,0.1866940706968307
0.2568041682243347,0.1238356456160545,0.0385749600827693,0.3073687553405761
0.3560059666633606,0.1000977456569671,0.0096012568101286,0.177143707871437
0.0924035608768463,0.2325230091810226,0.0052605224773287,0.0318854972720146
0.417841225862503,0.0802801847457885,0.0069207120686769,0.3001482784748077
0.3900518119335174,0.227759912610054,0.0032704137265682,0.2070126980543136
0.3360060751438141,0.1628201454877853,0.0053558954969048,0.0931709632277488
0.3512146770954132,0.0929396897554397,0.0047675604000687,0.100819282233715
0.6240706443786621,0.1411269009113311,0.0028111580759286,0.2262156009674072
0.1169883459806442,0.1336831450462341,0.0025330579373985,0.135853037238121
0.2531074583530426,0.2123860865831375,0.0013789960648864,0.1993931382894516
0.2119306325912475,0.2847861051559448,0.0060083237476646,0.0619174428284168
0.5969061851501465,0.282392680644989,0.0050828149542212,0.1653027534484863
0.4187803864479065,0.3236647844314575,0.0055447136983275,0.1460685431957245
0.4032345712184906,0.0707330033183097,0.0057332869619131,0.1504372656345367
0.3155631422996521,0.2270526885986328,0.0027783950790762,0.156525582075119
0.2756152749061584,0.193023145198822,0.0074618235230445,0.2014755606651306
0.3130362629890442,0.1566773355007171,0.0025938649196177,0.1396495699882507
0.2404177486896515,0.1287218332290649,0.0046942112967371,0.1135290414094924
0.1444598138332367,0.2236798554658889,0.0108299143612384,0.1504202485084533
0.4411459565162658,0.0605777315795421,0.0045360876247286,0.0869566649198532
0.1957878172397613,0.118468165397644,0.0023964312858879,0.112538456916809
0.2350089848041534,0.2096481919288635,0.00715097412467,0.1200262084603309
0.3051216602325439,0.0554954335093498,0.0070199277251958,0.1367417573928833
0.3721117377281189,0.1395536214113235,0.0048435712233185,0.1147712990641594
0.0729009509086608,0.1578210145235061,0.0035260783042758,0.1170820817351341
0.4298399090766907,0.0952167510986328,0.0161161012947559,0.1177620366215705
0.1989818811416626,0.0991987958550453,0.0031029316596686,0.0791325867176055
0.445920467376709,0.1248010545969009,0.0114046297967433,0.1433042287826538
0.2854163348674774,0.1104479730129242,0.0046669812873005,0.1246961057186126
0.1706135720014572,0.1829566061496734,0.0216783229261636,0.0584137514233589
0.5166071653366089,0.1829953491687774,0.0055324831046164,0.1884551048278808
0.1218584030866622,0.1732338517904281,0.0020446912385523,0.1018769070506095
0.1544803082942962,0.2274747788906097,0.0082225846126675,0.1343220770359039
0.3542816638946533,0.1430828869342804,0.0060904803685843,0.2012247294187545
0.2435273081064224,0.1668391972780227,0.0013648071326315,0.0891745835542678
0.0996687710285186,0.0841812938451767,0.0069612199440598,0.0791530311107635
0.0815324336290359,0.0371557362377643,0.0132845845073461,0.0959097295999527
0.1636797338724136,0.2341057807207107,0.005818345118314,0.0786313861608505
0.1116521805524826,0.1479949504137039,0.0103549668565392,0.1538745164871215
0.1588844060897827,0.2395809441804886,0.0046443110331892,0.1748739182949066
0.0711779966950416,0.1497488617897033,0.011331969872117,0.1170368716120719
0.1810422539710998,0.0958940833806991,0.0067386985756456,0.0877111703157424
0.1303639709949493,0.0897262394428253,0.0055092107504606,0.1162043586373329
0.1842776238918304,0.2491486221551895,0.0107342656701803,0.1374256908893585
0.1243475526571273,0.1379062533378601,0.0067759924568235,0.1237108707427978
0.1620959043502807,0.1769030541181564,0.0097375782206654,0.2355383485555648
0.1797970235347747,0.0642163008451461,0.0026529342867434,0.2296123206615448
0.1890541762113571,0.0956669449806213,0.0036916262470185,0.0489001497626304
0.392023503780365,0.2093101143836975,0.0008622325258329,0.1137520298361778
0.3101612329483032,0.0294195488095283,0.0069092693738639,0.1317201554775238
0.6683933138847351,0.2785059213638305,0.0076723298989236,0.0516548603773117
0.2370447218418121,0.225027859210968,0.0050225723534822,0.0439745336771011
0.1218081787228584,0.129661738872528,0.0044778170995414,0.2821297943592071
0.255531758069992,0.1395411938428878,0.0058898059651255,0.182145893573761
0.1841283738613128,0.2201505899429321,0.0034225261770188,0.1919900774955749
0.0799303874373436,0.0631102547049522,0.0148457419127225,0.2310089468955993
0.5171549320220947,0.1094040051102638,0.0050529986619949,0.3194808959960937
0.3658903241157532,0.0290759187191724,0.0020081235561519,0.2198047488927841
0.3789696991443634,0.0905569046735763,0.0026193684898316,0.1941324025392532
0.1353181451559066,0.1569412052631378,0.0038435279857367,0.1945828795433044
0.2284548133611679,0.0788443237543106,0.007111245766282,0.1109080165624618
0.2456070631742477,0.1794874966144561,0.0041366093792021,0.0256927870213985
0.4642921686172485,0.1272442042827606,0.0056569352746009,0.0461596101522445
0.3645259141921997,0.1013588011264801,0.0014338120818138,0.0970060229301452
0.2496277391910553,0.0259188469499349,0.0034134262241423,0.1325454413890838
0.0980400368571281,0.16817407310009,0.0093382662162184,0.0612142495810985
0.169765293598175,0.0986304953694343,0.0026085036806762,0.2267357558012008
0.30162313580513,0.0242960043251514,0.0074853999540209,0.0348931923508644
0.1422671675682068,0.2356909364461898,0.0068969801068305,0.1346434652805328
0.1894618868827819,0.0810458213090896,0.0030944931786507,0.140784204006195
0.24045230448246,0.0985564365983009,0.0010235118679702,0.0938700586557388
0.6695516109466553,0.3442201614379883,0.0231193508952856,0.0777234137058258
0.2618818879127502,0.1182605475187301,0.0068838121369481,0.014556735754013
0.2251579612493515,0.3115484714508056,0.0036803311668336,0.2014053165912628
0.1454977989196777,0.1015383601188659,0.0215012803673744,0.2588569819927215
0.4366468787193298,0.1126801446080207,0.0021713362075388,0.0554991215467453
0.4396286010742187,0.1788829267024994,0.0054033179767429,0.1027259677648544
0.3528189361095428,0.162235826253891,0.0032943005207926,0.1985457837581634
0.1589674204587936,0.0557916387915611,0.001194454729557,0.1392744183540344
0.4942387640476227,0.1474624574184417,0.0059335948899388,0.0599091984331607
0.4889293313026428,0.1464873403310775,0.0013413003180176,0.1546917110681533
0.3905869126319885,0.1422158777713775,0.0034501189365983,0.1422229707241058
0.0622650943696498,0.1314026415348053,0.0072755794972181,0.0974782183766365
0.1783634424209594,0.0435333661735057,0.0094667617231607,0.1498871445655822
0.4529885053634643,0.0802005529403686,0.0066037308424711,0.0990964621305465
0.049644399434328,0.0548098236322402,0.0047911508008837,0.0490119606256485
0.3012319207191467,0.1609140485525131,0.01093824300915,0.1653191447257995
0.2973789274692535,0.1161341369152069,0.0242025237530469,0.0470282807946205
0.4239997565746307,0.1153342574834823,0.0051341727375984,0.1089255064725875
0.1859734952449798,0.2341887503862381,0.0020934641361236,0.0540533363819122
0.4739222824573517,0.0869795009493827,0.0096236895769834,0.0823650360107421
0.4414190948009491,0.147195354104042,0.0033292276784777,0.2256647199392318
0.3486444354057312,0.0506652891635894,0.005102408118546,0.0340932235121727
0.2976355254650116,0.2159167826175689,0.052688006311655,0.1329186260700225
0.2258267998695373,0.0732732415199279,0.0113022569566965,0.1699987649917602
0.4586102962493896,0.0637476295232772,0.0073284730315208,0.0881310403347015
0.4519179761409759,0.1706844270229339,0.0050233220681548,0.0833111852407455
0.2251228094100952,0.2106619626283645,0.002940762322396,0.0975302308797836
0.1627492010593414,0.1055082753300666,0.0040583796799182,0.0863157361745834
0.3471742868423462,0.1478115320205688,0.0072580119594931,0.0832539051771164
0.1507365256547927,0.0458818338811397,0.0058137909509241,0.129125714302063
0.4915555119514465,0.0347018092870712,0.0008489138563163,0.1104819923639297
0.6188216805458069,0.3798230588436126,0.010319379158318,0.2017520368099212
0.2285922169685363,0.2441918104887008,0.009947526268661,0.1353939324617386
0.410624086856842,0.2081674933433532,0.0043375622481107,0.152898907661438
0.3737134337425232,0.0994860976934433,0.0044049937278032,0.2143078744411468
0.1900022327899933,0.2597288191318512,0.0081740692257881,0.1256468743085861
0.5930578708648682,0.2290456742048263,0.0016930722631514,0.0924859493970871
0.4013449251651764,0.065719299018383,0.0043892338871955,0.1432227343320846
0.1811015307903289,0.0700218826532363,0.0047836443409323,0.1441312730312347
0.3867835104465484,0.1189756393432617,0.0092243999242782,0.1488555669784546
0.2070800364017486,0.2253772765398025,0.0017120441189035,0.1481359302997589
0.2299223393201828,0.0813574343919754,0.0067632072605192,0.2197967022657394
0.0585915073752403,0.1289284229278564,0.0014115688391029,0.0886925533413887
0.8534979820251465,0.1322912722826004,0.0055660284124314,0.2712195217609405
0.4618599116802215,0.0479709990322589,0.0049675568006932,0.1501415520906448
0.2331985533237457,0.1906183660030365,0.0059256628155708,0.1653506457805633
0.0930675044655799,0.1745165288448333,0.026298202574253,0.026220466941595
0.2579352259635925,0.1351297199726104,0.0059664943255484,0.0689057558774948
0.189967542886734,0.1140043288469314,0.0035976078361272,0.1928090155124664
0.0816641375422477,0.137671872973442,0.0091243796050548,0.0476165078580379
0.0960568636655807,0.0997001454234123,0.0038824973162263,0.0604830533266067
0.129774197936058,0.0490742474794387,0.0073328725993633,0.1938973218202591
0.3195801377296448,0.1991955041885376,0.0010513470042496,0.0835875496268272
0.2937002778053283,0.1359207332134246,0.0067765242420136,0.0283620320260524
0.6168841123580933,0.1791498214006424,0.0070244502276182,0.2040255069732666
0.1813656389713287,0.1131507754325866,0.0066504469141364,0.1421258598566055
0.1782335788011551,0.1925381869077682,0.0155107043683528,0.159838393330574
0.1920380890369415,0.1294817924499511,0.0165754687041044,0.0972989872097969
0.6831288933753967,0.234242707490921,0.0065008481033146,0.0848132371902465
0.2106581628322601,0.1692841351032257,0.0058457152917981,0.0962701961398124
0.4247868061065674,0.0718260705471038,0.0058473041281104,0.034216720610857
0.3276486992835998,0.264342337846756,0.0106171276420354,0.1193027719855308
0.3767732977867126,0.0655218288302421,0.0078351870179176,0.1330416798591613
0.2459920644760131,0.14822319149971,0.0041555538773536,0.132315456867218
0.5528548955917358,0.130449041724205,0.0075267339125275,0.1699507236480713
0.1733282506465912,0.2813109159469604,0.003943994641304,0.1205160915851593
0.1440314203500747,0.0917100980877876,0.0052781053818762,0.1337576508522033
0.2694884538650512,0.2425762712955474,0.0072569847106933,0.1361071914434433
0.4110432863235473,0.1968051642179489,0.0030428753234446,0.1814498156309127
0.1013149917125701,0.1345410943031311,0.0020916736684739,0.1478845328092575
0.0756133645772934,0.0565647557377815,0.0019183449912816,0.1537080705165863
0.1306307017803192,0.0685489401221275,0.0046294881030917,0.3249014019966125
0.2546424269676208,0.0743831098079681,0.0035138628445565,0.1533856093883514
